Ground Truth Label,Ground Truth Name,Ground Truth Image Path,Predict Label,right?(1),Accuracy
402,RED HEADED WOODPECKER,/kaggle/input/100-bird-species/test/RED HEADED WOODPECKER/3.jpg,402,1,
402,RED HEADED WOODPECKER,/kaggle/input/100-bird-species/test/RED HEADED WOODPECKER/4.jpg,402,1,
402,RED HEADED WOODPECKER,/kaggle/input/100-bird-species/test/RED HEADED WOODPECKER/2.jpg,402,1,
402,RED HEADED WOODPECKER,/kaggle/input/100-bird-species/test/RED HEADED WOODPECKER/1.jpg,402,1,
403,RED KNOT,/kaggle/input/100-bird-species/test/RED KNOT/3.jpg,403,1,
403,RED KNOT,/kaggle/input/100-bird-species/test/RED KNOT/2.jpg,403,1,
403,RED KNOT,/kaggle/input/100-bird-species/test/RED KNOT/1.jpg,403,1,
403,RED KNOT,/kaggle/input/100-bird-species/test/RED KNOT/4.jpg,403,1,
403,RED KNOT,/kaggle/input/100-bird-species/test/RED KNOT/5.jpg,403,1,
404,RED LEGGED HONEYCREEPER,/kaggle/input/100-bird-species/test/RED LEGGED HONEYCREEPER/1.jpg,404,1,
404,RED LEGGED HONEYCREEPER,/kaggle/input/100-bird-species/test/RED LEGGED HONEYCREEPER/3.jpg,404,1,
404,RED LEGGED HONEYCREEPER,/kaggle/input/100-bird-species/test/RED LEGGED HONEYCREEPER/2.jpg,404,1,
404,RED LEGGED HONEYCREEPER,/kaggle/input/100-bird-species/test/RED LEGGED HONEYCREEPER/4.jpg,404,1,
404,RED LEGGED HONEYCREEPER,/kaggle/input/100-bird-species/test/RED LEGGED HONEYCREEPER/5.jpg,404,1,
405,RED NAPED TROGON,/kaggle/input/100-bird-species/test/RED NAPED TROGON/2.jpg,405,1,
405,RED NAPED TROGON,/kaggle/input/100-bird-species/test/RED NAPED TROGON/1.jpg,405,1,
405,RED NAPED TROGON,/kaggle/input/100-bird-species/test/RED NAPED TROGON/3.jpg,405,1,
405,RED NAPED TROGON,/kaggle/input/100-bird-species/test/RED NAPED TROGON/5.jpg,405,1,
405,RED NAPED TROGON,/kaggle/input/100-bird-species/test/RED NAPED TROGON/4.jpg,405,1,
406,RED SHOULDERED HAWK,/kaggle/input/100-bird-species/test/RED SHOULDERED HAWK/1.jpg,406,1,
406,RED SHOULDERED HAWK,/kaggle/input/100-bird-species/test/RED SHOULDERED HAWK/2.jpg,406,1,
406,RED SHOULDERED HAWK,/kaggle/input/100-bird-species/test/RED SHOULDERED HAWK/3.jpg,406,1,
406,RED SHOULDERED HAWK,/kaggle/input/100-bird-species/test/RED SHOULDERED HAWK/4.jpg,406,1,
406,RED SHOULDERED HAWK,/kaggle/input/100-bird-species/test/RED SHOULDERED HAWK/5.jpg,406,1,
407,RED TAILED HAWK,/kaggle/input/100-bird-species/test/RED TAILED HAWK/2.jpg,407,1,
407,RED TAILED HAWK,/kaggle/input/100-bird-species/test/RED TAILED HAWK/1.jpg,406,0,
407,RED TAILED HAWK,/kaggle/input/100-bird-species/test/RED TAILED HAWK/3.jpg,407,1,
407,RED TAILED HAWK,/kaggle/input/100-bird-species/test/RED TAILED HAWK/4.jpg,407,1,
407,RED TAILED HAWK,/kaggle/input/100-bird-species/test/RED TAILED HAWK/5.jpg,407,1,
408,RED TAILED THRUSH,/kaggle/input/100-bird-species/test/RED TAILED THRUSH/1.jpg,408,1,
408,RED TAILED THRUSH,/kaggle/input/100-bird-species/test/RED TAILED THRUSH/2.jpg,408,1,
408,RED TAILED THRUSH,/kaggle/input/100-bird-species/test/RED TAILED THRUSH/3.jpg,408,1,
408,RED TAILED THRUSH,/kaggle/input/100-bird-species/test/RED TAILED THRUSH/4.jpg,408,1,
408,RED TAILED THRUSH,/kaggle/input/100-bird-species/test/RED TAILED THRUSH/5.jpg,408,1,
409,RED WINGED BLACKBIRD,/kaggle/input/100-bird-species/test/RED WINGED BLACKBIRD/2.jpg,409,1,
409,RED WINGED BLACKBIRD,/kaggle/input/100-bird-species/test/RED WINGED BLACKBIRD/1.jpg,409,1,
409,RED WINGED BLACKBIRD,/kaggle/input/100-bird-species/test/RED WINGED BLACKBIRD/3.jpg,409,1,
409,RED WINGED BLACKBIRD,/kaggle/input/100-bird-species/test/RED WINGED BLACKBIRD/5.jpg,409,1,
409,RED WINGED BLACKBIRD,/kaggle/input/100-bird-species/test/RED WINGED BLACKBIRD/4.jpg,409,1,
410,RED WISKERED BULBUL,/kaggle/input/100-bird-species/test/RED WISKERED BULBUL/1.jpg,410,1,
410,RED WISKERED BULBUL,/kaggle/input/100-bird-species/test/RED WISKERED BULBUL/2.jpg,410,1,
410,RED WISKERED BULBUL,/kaggle/input/100-bird-species/test/RED WISKERED BULBUL/3.jpg,410,1,
410,RED WISKERED BULBUL,/kaggle/input/100-bird-species/test/RED WISKERED BULBUL/4.jpg,410,1,
410,RED WISKERED BULBUL,/kaggle/input/100-bird-species/test/RED WISKERED BULBUL/5.jpg,410,1,
411,REGENT BOWERBIRD,/kaggle/input/100-bird-species/test/REGENT BOWERBIRD/5.jpg,411,1,
411,REGENT BOWERBIRD,/kaggle/input/100-bird-species/test/REGENT BOWERBIRD/4.jpg,411,1,
411,REGENT BOWERBIRD,/kaggle/input/100-bird-species/test/REGENT BOWERBIRD/3.jpg,411,1,
411,REGENT BOWERBIRD,/kaggle/input/100-bird-species/test/REGENT BOWERBIRD/2.jpg,411,1,
411,REGENT BOWERBIRD,/kaggle/input/100-bird-species/test/REGENT BOWERBIRD/1.jpg,411,1,
412,RING-NECKED PHEASANT,/kaggle/input/100-bird-species/test/RING-NECKED PHEASANT/1.jpg,412,1,
412,RING-NECKED PHEASANT,/kaggle/input/100-bird-species/test/RING-NECKED PHEASANT/2.jpg,412,1,
412,RING-NECKED PHEASANT,/kaggle/input/100-bird-species/test/RING-NECKED PHEASANT/3.jpg,412,1,
412,RING-NECKED PHEASANT,/kaggle/input/100-bird-species/test/RING-NECKED PHEASANT/4.jpg,412,1,
412,RING-NECKED PHEASANT,/kaggle/input/100-bird-species/test/RING-NECKED PHEASANT/5.jpg,412,1,
413,ROADRUNNER,/kaggle/input/100-bird-species/test/ROADRUNNER/2.jpg,413,1,
413,ROADRUNNER,/kaggle/input/100-bird-species/test/ROADRUNNER/1.jpg,413,1,
413,ROADRUNNER,/kaggle/input/100-bird-species/test/ROADRUNNER/3.jpg,413,1,
413,ROADRUNNER,/kaggle/input/100-bird-species/test/ROADRUNNER/4.jpg,413,1,
413,ROADRUNNER,/kaggle/input/100-bird-species/test/ROADRUNNER/5.jpg,413,1,
414,ROCK DOVE,/kaggle/input/100-bird-species/test/ROCK DOVE/3.jpg,414,1,
414,ROCK DOVE,/kaggle/input/100-bird-species/test/ROCK DOVE/1.jpg,414,1,
414,ROCK DOVE,/kaggle/input/100-bird-species/test/ROCK DOVE/2.jpg,414,1,
414,ROCK DOVE,/kaggle/input/100-bird-species/test/ROCK DOVE/4.jpg,414,1,
414,ROCK DOVE,/kaggle/input/100-bird-species/test/ROCK DOVE/5.jpg,414,1,
415,ROSE BREASTED COCKATOO,/kaggle/input/100-bird-species/test/ROSE BREASTED COCKATOO/3.jpg,415,1,
415,ROSE BREASTED COCKATOO,/kaggle/input/100-bird-species/test/ROSE BREASTED COCKATOO/1.jpg,415,1,
415,ROSE BREASTED COCKATOO,/kaggle/input/100-bird-species/test/ROSE BREASTED COCKATOO/2.jpg,415,1,
415,ROSE BREASTED COCKATOO,/kaggle/input/100-bird-species/test/ROSE BREASTED COCKATOO/4.jpg,415,1,
415,ROSE BREASTED COCKATOO,/kaggle/input/100-bird-species/test/ROSE BREASTED COCKATOO/5.jpg,415,1,
416,ROSE BREASTED GROSBEAK,/kaggle/input/100-bird-species/test/ROSE BREASTED GROSBEAK/5.jpg,416,1,
416,ROSE BREASTED GROSBEAK,/kaggle/input/100-bird-species/test/ROSE BREASTED GROSBEAK/4.jpg,416,1,
416,ROSE BREASTED GROSBEAK,/kaggle/input/100-bird-species/test/ROSE BREASTED GROSBEAK/1.jpg,416,1,
416,ROSE BREASTED GROSBEAK,/kaggle/input/100-bird-species/test/ROSE BREASTED GROSBEAK/2.jpg,416,1,
416,ROSE BREASTED GROSBEAK,/kaggle/input/100-bird-species/test/ROSE BREASTED GROSBEAK/3.jpg,416,1,
417,ROSEATE SPOONBILL,/kaggle/input/100-bird-species/test/ROSEATE SPOONBILL/3.jpg,417,1,
417,ROSEATE SPOONBILL,/kaggle/input/100-bird-species/test/ROSEATE SPOONBILL/4.jpg,417,1,
417,ROSEATE SPOONBILL,/kaggle/input/100-bird-species/test/ROSEATE SPOONBILL/1.jpg,417,1,
417,ROSEATE SPOONBILL,/kaggle/input/100-bird-species/test/ROSEATE SPOONBILL/5.jpg,417,1,
417,ROSEATE SPOONBILL,/kaggle/input/100-bird-species/test/ROSEATE SPOONBILL/2.jpg,417,1,
418,ROSY FACED LOVEBIRD,/kaggle/input/100-bird-species/test/ROSY FACED LOVEBIRD/3.jpg,418,1,
418,ROSY FACED LOVEBIRD,/kaggle/input/100-bird-species/test/ROSY FACED LOVEBIRD/4.jpg,418,1,
418,ROSY FACED LOVEBIRD,/kaggle/input/100-bird-species/test/ROSY FACED LOVEBIRD/5.jpg,418,1,
418,ROSY FACED LOVEBIRD,/kaggle/input/100-bird-species/test/ROSY FACED LOVEBIRD/1.jpg,418,1,
418,ROSY FACED LOVEBIRD,/kaggle/input/100-bird-species/test/ROSY FACED LOVEBIRD/2.jpg,418,1,
419,ROUGH LEG BUZZARD,/kaggle/input/100-bird-species/test/ROUGH LEG BUZZARD/2.jpg,419,1,
419,ROUGH LEG BUZZARD,/kaggle/input/100-bird-species/test/ROUGH LEG BUZZARD/1.jpg,419,1,
419,ROUGH LEG BUZZARD,/kaggle/input/100-bird-species/test/ROUGH LEG BUZZARD/4.jpg,419,1,
419,ROUGH LEG BUZZARD,/kaggle/input/100-bird-species/test/ROUGH LEG BUZZARD/5.jpg,419,1,
419,ROUGH LEG BUZZARD,/kaggle/input/100-bird-species/test/ROUGH LEG BUZZARD/3.jpg,419,1,
420,ROYAL FLYCATCHER,/kaggle/input/100-bird-species/test/ROYAL FLYCATCHER/4.jpg,420,1,
420,ROYAL FLYCATCHER,/kaggle/input/100-bird-species/test/ROYAL FLYCATCHER/3.jpg,420,1,
420,ROYAL FLYCATCHER,/kaggle/input/100-bird-species/test/ROYAL FLYCATCHER/5.jpg,420,1,
420,ROYAL FLYCATCHER,/kaggle/input/100-bird-species/test/ROYAL FLYCATCHER/1.jpg,420,1,
420,ROYAL FLYCATCHER,/kaggle/input/100-bird-species/test/ROYAL FLYCATCHER/2.jpg,420,1,
421,RUBY CROWNED KINGLET,/kaggle/input/100-bird-species/test/RUBY CROWNED KINGLET/5.jpg,421,1,
421,RUBY CROWNED KINGLET,/kaggle/input/100-bird-species/test/RUBY CROWNED KINGLET/4.jpg,421,1,
421,RUBY CROWNED KINGLET,/kaggle/input/100-bird-species/test/RUBY CROWNED KINGLET/2.jpg,421,1,
421,RUBY CROWNED KINGLET,/kaggle/input/100-bird-species/test/RUBY CROWNED KINGLET/3.jpg,421,1,
421,RUBY CROWNED KINGLET,/kaggle/input/100-bird-species/test/RUBY CROWNED KINGLET/1.jpg,421,1,
422,RUBY THROATED HUMMINGBIRD,/kaggle/input/100-bird-species/test/RUBY THROATED HUMMINGBIRD/3.jpg,422,1,
422,RUBY THROATED HUMMINGBIRD,/kaggle/input/100-bird-species/test/RUBY THROATED HUMMINGBIRD/4.jpg,422,1,
422,RUBY THROATED HUMMINGBIRD,/kaggle/input/100-bird-species/test/RUBY THROATED HUMMINGBIRD/2.jpg,422,1,
422,RUBY THROATED HUMMINGBIRD,/kaggle/input/100-bird-species/test/RUBY THROATED HUMMINGBIRD/5.jpg,422,1,
422,RUBY THROATED HUMMINGBIRD,/kaggle/input/100-bird-species/test/RUBY THROATED HUMMINGBIRD/1.jpg,422,1,
423,RUDDY SHELDUCK,/kaggle/input/100-bird-species/test/RUDDY SHELDUCK/2.jpg,423,1,
423,RUDDY SHELDUCK,/kaggle/input/100-bird-species/test/RUDDY SHELDUCK/3.jpg,423,1,
423,RUDDY SHELDUCK,/kaggle/input/100-bird-species/test/RUDDY SHELDUCK/1.jpg,423,1,
423,RUDDY SHELDUCK,/kaggle/input/100-bird-species/test/RUDDY SHELDUCK/4.jpg,423,1,
423,RUDDY SHELDUCK,/kaggle/input/100-bird-species/test/RUDDY SHELDUCK/5.jpg,423,1,
424,RUDY KINGFISHER,/kaggle/input/100-bird-species/test/RUDY KINGFISHER/5.jpg,424,1,
424,RUDY KINGFISHER,/kaggle/input/100-bird-species/test/RUDY KINGFISHER/3.jpg,424,1,
424,RUDY KINGFISHER,/kaggle/input/100-bird-species/test/RUDY KINGFISHER/2.jpg,424,1,
424,RUDY KINGFISHER,/kaggle/input/100-bird-species/test/RUDY KINGFISHER/1.jpg,424,1,
424,RUDY KINGFISHER,/kaggle/input/100-bird-species/test/RUDY KINGFISHER/4.jpg,424,1,
425,RUFOUS KINGFISHER,/kaggle/input/100-bird-species/test/RUFOUS KINGFISHER/5.jpg,425,1,
425,RUFOUS KINGFISHER,/kaggle/input/100-bird-species/test/RUFOUS KINGFISHER/4.jpg,425,1,
425,RUFOUS KINGFISHER,/kaggle/input/100-bird-species/test/RUFOUS KINGFISHER/3.jpg,425,1,
425,RUFOUS KINGFISHER,/kaggle/input/100-bird-species/test/RUFOUS KINGFISHER/2.jpg,425,1,
425,RUFOUS KINGFISHER,/kaggle/input/100-bird-species/test/RUFOUS KINGFISHER/1.jpg,425,1,
426,RUFOUS TREPE,/kaggle/input/100-bird-species/test/RUFOUS TREPE/3.jpg,426,1,
426,RUFOUS TREPE,/kaggle/input/100-bird-species/test/RUFOUS TREPE/4.jpg,426,1,
426,RUFOUS TREPE,/kaggle/input/100-bird-species/test/RUFOUS TREPE/5.jpg,426,1,
426,RUFOUS TREPE,/kaggle/input/100-bird-species/test/RUFOUS TREPE/1.jpg,426,1,
426,RUFOUS TREPE,/kaggle/input/100-bird-species/test/RUFOUS TREPE/2.jpg,426,1,
427,RUFUOS MOTMOT,/kaggle/input/100-bird-species/test/RUFUOS MOTMOT/5.jpg,427,1,
427,RUFUOS MOTMOT,/kaggle/input/100-bird-species/test/RUFUOS MOTMOT/4.jpg,427,1,
427,RUFUOS MOTMOT,/kaggle/input/100-bird-species/test/RUFUOS MOTMOT/2.jpg,427,1,
427,RUFUOS MOTMOT,/kaggle/input/100-bird-species/test/RUFUOS MOTMOT/1.jpg,427,1,
427,RUFUOS MOTMOT,/kaggle/input/100-bird-species/test/RUFUOS MOTMOT/3.jpg,427,1,
428,SAMATRAN THRUSH,/kaggle/input/100-bird-species/test/SAMATRAN THRUSH/4.jpg,428,1,
428,SAMATRAN THRUSH,/kaggle/input/100-bird-species/test/SAMATRAN THRUSH/5.jpg,428,1,
428,SAMATRAN THRUSH,/kaggle/input/100-bird-species/test/SAMATRAN THRUSH/3.jpg,428,1,
428,SAMATRAN THRUSH,/kaggle/input/100-bird-species/test/SAMATRAN THRUSH/1.jpg,428,1,
428,SAMATRAN THRUSH,/kaggle/input/100-bird-species/test/SAMATRAN THRUSH/2.jpg,428,1,
429,SAND MARTIN,/kaggle/input/100-bird-species/test/SAND MARTIN/5.jpg,429,1,
429,SAND MARTIN,/kaggle/input/100-bird-species/test/SAND MARTIN/4.jpg,429,1,
429,SAND MARTIN,/kaggle/input/100-bird-species/test/SAND MARTIN/2.jpg,429,1,
429,SAND MARTIN,/kaggle/input/100-bird-species/test/SAND MARTIN/1.jpg,429,1,
429,SAND MARTIN,/kaggle/input/100-bird-species/test/SAND MARTIN/3.jpg,429,1,
430,SANDHILL CRANE,/kaggle/input/100-bird-species/test/SANDHILL CRANE/3.jpg,430,1,
430,SANDHILL CRANE,/kaggle/input/100-bird-species/test/SANDHILL CRANE/5.jpg,430,1,
430,SANDHILL CRANE,/kaggle/input/100-bird-species/test/SANDHILL CRANE/4.jpg,430,1,
430,SANDHILL CRANE,/kaggle/input/100-bird-species/test/SANDHILL CRANE/1.jpg,430,1,
430,SANDHILL CRANE,/kaggle/input/100-bird-species/test/SANDHILL CRANE/2.jpg,430,1,
431,SATYR TRAGOPAN,/kaggle/input/100-bird-species/test/SATYR TRAGOPAN/3.jpg,431,1,
431,SATYR TRAGOPAN,/kaggle/input/100-bird-species/test/SATYR TRAGOPAN/5.jpg,431,1,
431,SATYR TRAGOPAN,/kaggle/input/100-bird-species/test/SATYR TRAGOPAN/4.jpg,116,0,
431,SATYR TRAGOPAN,/kaggle/input/100-bird-species/test/SATYR TRAGOPAN/2.jpg,431,1,
431,SATYR TRAGOPAN,/kaggle/input/100-bird-species/test/SATYR TRAGOPAN/1.jpg,431,1,
432,SAYS PHOEBE,/kaggle/input/100-bird-species/test/SAYS PHOEBE/4.jpg,432,1,
432,SAYS PHOEBE,/kaggle/input/100-bird-species/test/SAYS PHOEBE/5.jpg,432,1,
432,SAYS PHOEBE,/kaggle/input/100-bird-species/test/SAYS PHOEBE/3.jpg,192,0,
432,SAYS PHOEBE,/kaggle/input/100-bird-species/test/SAYS PHOEBE/2.jpg,255,0,
432,SAYS PHOEBE,/kaggle/input/100-bird-species/test/SAYS PHOEBE/1.jpg,432,1,
433,SCARLET CROWNED FRUIT DOVE,/kaggle/input/100-bird-species/test/SCARLET CROWNED FRUIT DOVE/5.jpg,433,1,
433,SCARLET CROWNED FRUIT DOVE,/kaggle/input/100-bird-species/test/SCARLET CROWNED FRUIT DOVE/4.jpg,433,1,
433,SCARLET CROWNED FRUIT DOVE,/kaggle/input/100-bird-species/test/SCARLET CROWNED FRUIT DOVE/2.jpg,433,1,
433,SCARLET CROWNED FRUIT DOVE,/kaggle/input/100-bird-species/test/SCARLET CROWNED FRUIT DOVE/3.jpg,433,1,
433,SCARLET CROWNED FRUIT DOVE,/kaggle/input/100-bird-species/test/SCARLET CROWNED FRUIT DOVE/1.jpg,433,1,
434,SCARLET FACED LIOCICHLA,/kaggle/input/100-bird-species/test/SCARLET FACED LIOCICHLA/3.jpg,434,1,
434,SCARLET FACED LIOCICHLA,/kaggle/input/100-bird-species/test/SCARLET FACED LIOCICHLA/4.jpg,434,1,
434,SCARLET FACED LIOCICHLA,/kaggle/input/100-bird-species/test/SCARLET FACED LIOCICHLA/5.jpg,434,1,
434,SCARLET FACED LIOCICHLA,/kaggle/input/100-bird-species/test/SCARLET FACED LIOCICHLA/1.jpg,434,1,
434,SCARLET FACED LIOCICHLA,/kaggle/input/100-bird-species/test/SCARLET FACED LIOCICHLA/2.jpg,434,1,
435,SCARLET IBIS,/kaggle/input/100-bird-species/test/SCARLET IBIS/2.jpg,435,1,
435,SCARLET IBIS,/kaggle/input/100-bird-species/test/SCARLET IBIS/3.jpg,435,1,
435,SCARLET IBIS,/kaggle/input/100-bird-species/test/SCARLET IBIS/1.jpg,435,1,
435,SCARLET IBIS,/kaggle/input/100-bird-species/test/SCARLET IBIS/5.jpg,435,1,
435,SCARLET IBIS,/kaggle/input/100-bird-species/test/SCARLET IBIS/4.jpg,435,1,
436,SCARLET MACAW,/kaggle/input/100-bird-species/test/SCARLET MACAW/2.jpg,436,1,
436,SCARLET MACAW,/kaggle/input/100-bird-species/test/SCARLET MACAW/1.jpg,436,1,
436,SCARLET MACAW,/kaggle/input/100-bird-species/test/SCARLET MACAW/5.jpg,436,1,
436,SCARLET MACAW,/kaggle/input/100-bird-species/test/SCARLET MACAW/3.jpg,436,1,
436,SCARLET MACAW,/kaggle/input/100-bird-species/test/SCARLET MACAW/4.jpg,436,1,
437,SCARLET TANAGER,/kaggle/input/100-bird-species/test/SCARLET TANAGER/1.jpg,437,1,
437,SCARLET TANAGER,/kaggle/input/100-bird-species/test/SCARLET TANAGER/5.jpg,437,1,
437,SCARLET TANAGER,/kaggle/input/100-bird-species/test/SCARLET TANAGER/2.jpg,437,1,
437,SCARLET TANAGER,/kaggle/input/100-bird-species/test/SCARLET TANAGER/4.jpg,437,1,
437,SCARLET TANAGER,/kaggle/input/100-bird-species/test/SCARLET TANAGER/3.jpg,437,1,
438,SHOEBILL,/kaggle/input/100-bird-species/test/SHOEBILL/1.jpg,438,1,
438,SHOEBILL,/kaggle/input/100-bird-species/test/SHOEBILL/5.jpg,438,1,
438,SHOEBILL,/kaggle/input/100-bird-species/test/SHOEBILL/2.jpg,438,1,
438,SHOEBILL,/kaggle/input/100-bird-species/test/SHOEBILL/4.jpg,438,1,
438,SHOEBILL,/kaggle/input/100-bird-species/test/SHOEBILL/3.jpg,438,1,
439,SHORT BILLED DOWITCHER,/kaggle/input/100-bird-species/test/SHORT BILLED DOWITCHER/2.jpg,439,1,
439,SHORT BILLED DOWITCHER,/kaggle/input/100-bird-species/test/SHORT BILLED DOWITCHER/3.jpg,439,1,
439,SHORT BILLED DOWITCHER,/kaggle/input/100-bird-species/test/SHORT BILLED DOWITCHER/1.jpg,439,1,
439,SHORT BILLED DOWITCHER,/kaggle/input/100-bird-species/test/SHORT BILLED DOWITCHER/5.jpg,439,1,
439,SHORT BILLED DOWITCHER,/kaggle/input/100-bird-species/test/SHORT BILLED DOWITCHER/4.jpg,439,1,
440,SMITHS LONGSPUR,/kaggle/input/100-bird-species/test/SMITHS LONGSPUR/5.jpg,440,1,
440,SMITHS LONGSPUR,/kaggle/input/100-bird-species/test/SMITHS LONGSPUR/4.jpg,440,1,
440,SMITHS LONGSPUR,/kaggle/input/100-bird-species/test/SMITHS LONGSPUR/1.jpg,440,1,
440,SMITHS LONGSPUR,/kaggle/input/100-bird-species/test/SMITHS LONGSPUR/2.jpg,440,1,
440,SMITHS LONGSPUR,/kaggle/input/100-bird-species/test/SMITHS LONGSPUR/3.jpg,440,1,
441,SNOW GOOSE,/kaggle/input/100-bird-species/test/SNOW GOOSE/4.jpg,441,1,
441,SNOW GOOSE,/kaggle/input/100-bird-species/test/SNOW GOOSE/3.jpg,441,1,
441,SNOW GOOSE,/kaggle/input/100-bird-species/test/SNOW GOOSE/5.jpg,441,1,
441,SNOW GOOSE,/kaggle/input/100-bird-species/test/SNOW GOOSE/1.jpg,441,1,
441,SNOW GOOSE,/kaggle/input/100-bird-species/test/SNOW GOOSE/2.jpg,441,1,
442,SNOW PARTRIDGE,/kaggle/input/100-bird-species/test/SNOW PARTRIDGE/4.jpg,442,1,
442,SNOW PARTRIDGE,/kaggle/input/100-bird-species/test/SNOW PARTRIDGE/5.jpg,442,1,
442,SNOW PARTRIDGE,/kaggle/input/100-bird-species/test/SNOW PARTRIDGE/3.jpg,442,1,
442,SNOW PARTRIDGE,/kaggle/input/100-bird-species/test/SNOW PARTRIDGE/2.jpg,442,1,
442,SNOW PARTRIDGE,/kaggle/input/100-bird-species/test/SNOW PARTRIDGE/1.jpg,442,1,
443,SNOWY EGRET,/kaggle/input/100-bird-species/test/SNOWY EGRET/2.jpg,443,1,
443,SNOWY EGRET,/kaggle/input/100-bird-species/test/SNOWY EGRET/3.jpg,443,1,
443,SNOWY EGRET,/kaggle/input/100-bird-species/test/SNOWY EGRET/1.jpg,443,1,
443,SNOWY EGRET,/kaggle/input/100-bird-species/test/SNOWY EGRET/5.jpg,443,1,
443,SNOWY EGRET,/kaggle/input/100-bird-species/test/SNOWY EGRET/4.jpg,443,1,
444,SNOWY OWL,/kaggle/input/100-bird-species/test/SNOWY OWL/2.jpg,444,1,
444,SNOWY OWL,/kaggle/input/100-bird-species/test/SNOWY OWL/1.jpg,444,1,
444,SNOWY OWL,/kaggle/input/100-bird-species/test/SNOWY OWL/5.jpg,444,1,
444,SNOWY OWL,/kaggle/input/100-bird-species/test/SNOWY OWL/3.jpg,444,1,
444,SNOWY OWL,/kaggle/input/100-bird-species/test/SNOWY OWL/4.jpg,444,1,
445,SNOWY PLOVER,/kaggle/input/100-bird-species/test/SNOWY PLOVER/1.jpg,445,1,
445,SNOWY PLOVER,/kaggle/input/100-bird-species/test/SNOWY PLOVER/5.jpg,445,1,
445,SNOWY PLOVER,/kaggle/input/100-bird-species/test/SNOWY PLOVER/2.jpg,445,1,
445,SNOWY PLOVER,/kaggle/input/100-bird-species/test/SNOWY PLOVER/4.jpg,445,1,
445,SNOWY PLOVER,/kaggle/input/100-bird-species/test/SNOWY PLOVER/3.jpg,445,1,
446,SORA,/kaggle/input/100-bird-species/test/SORA/1.jpg,446,1,
446,SORA,/kaggle/input/100-bird-species/test/SORA/5.jpg,446,1,
446,SORA,/kaggle/input/100-bird-species/test/SORA/2.jpg,446,1,
446,SORA,/kaggle/input/100-bird-species/test/SORA/4.jpg,446,1,
446,SORA,/kaggle/input/100-bird-species/test/SORA/3.jpg,446,1,
447,SPANGLED COTINGA,/kaggle/input/100-bird-species/test/SPANGLED COTINGA/3.jpg,447,1,
447,SPANGLED COTINGA,/kaggle/input/100-bird-species/test/SPANGLED COTINGA/2.jpg,447,1,
447,SPANGLED COTINGA,/kaggle/input/100-bird-species/test/SPANGLED COTINGA/4.jpg,447,1,
447,SPANGLED COTINGA,/kaggle/input/100-bird-species/test/SPANGLED COTINGA/1.jpg,447,1,
447,SPANGLED COTINGA,/kaggle/input/100-bird-species/test/SPANGLED COTINGA/5.jpg,447,1,
448,SPLENDID WREN,/kaggle/input/100-bird-species/test/SPLENDID WREN/4.jpg,448,1,
448,SPLENDID WREN,/kaggle/input/100-bird-species/test/SPLENDID WREN/3.jpg,448,1,
448,SPLENDID WREN,/kaggle/input/100-bird-species/test/SPLENDID WREN/1.jpg,448,1,
448,SPLENDID WREN,/kaggle/input/100-bird-species/test/SPLENDID WREN/2.jpg,448,1,
448,SPLENDID WREN,/kaggle/input/100-bird-species/test/SPLENDID WREN/5.jpg,448,1,
449,SPOON BILED SANDPIPER,/kaggle/input/100-bird-species/test/SPOON BILED SANDPIPER/5.jpg,449,1,
449,SPOON BILED SANDPIPER,/kaggle/input/100-bird-species/test/SPOON BILED SANDPIPER/1.jpg,449,1,
449,SPOON BILED SANDPIPER,/kaggle/input/100-bird-species/test/SPOON BILED SANDPIPER/2.jpg,449,1,
449,SPOON BILED SANDPIPER,/kaggle/input/100-bird-species/test/SPOON BILED SANDPIPER/3.jpg,449,1,
449,SPOON BILED SANDPIPER,/kaggle/input/100-bird-species/test/SPOON BILED SANDPIPER/4.jpg,449,1,
450,SPOTTED CATBIRD,/kaggle/input/100-bird-species/test/SPOTTED CATBIRD/5.jpg,450,1,
450,SPOTTED CATBIRD,/kaggle/input/100-bird-species/test/SPOTTED CATBIRD/2.jpg,450,1,
450,SPOTTED CATBIRD,/kaggle/input/100-bird-species/test/SPOTTED CATBIRD/1.jpg,450,1,
450,SPOTTED CATBIRD,/kaggle/input/100-bird-species/test/SPOTTED CATBIRD/3.jpg,450,1,
450,SPOTTED CATBIRD,/kaggle/input/100-bird-species/test/SPOTTED CATBIRD/4.jpg,450,1,
451,SPOTTED WHISTLING DUCK,/kaggle/input/100-bird-species/test/SPOTTED WHISTLING DUCK/2.jpg,451,1,
451,SPOTTED WHISTLING DUCK,/kaggle/input/100-bird-species/test/SPOTTED WHISTLING DUCK/4.jpg,451,1,
451,SPOTTED WHISTLING DUCK,/kaggle/input/100-bird-species/test/SPOTTED WHISTLING DUCK/1.jpg,451,1,
451,SPOTTED WHISTLING DUCK,/kaggle/input/100-bird-species/test/SPOTTED WHISTLING DUCK/5.jpg,451,1,
451,SPOTTED WHISTLING DUCK,/kaggle/input/100-bird-species/test/SPOTTED WHISTLING DUCK/3.jpg,451,1,
452,SQUACCO HERON,/kaggle/input/100-bird-species/test/SQUACCO HERON/2.jpg,452,1,
452,SQUACCO HERON,/kaggle/input/100-bird-species/test/SQUACCO HERON/1.jpg,452,1,
452,SQUACCO HERON,/kaggle/input/100-bird-species/test/SQUACCO HERON/5.jpg,452,1,
